DISP01, '2000-01-01-00:00:00' 
731717.890000,10.086962
731718.220000,10.026098
731718.550000,9.942044
731718.880000,9.847507
731719.210000,9.795880
731719.540000,9.719657
731719.870000,9.638616
731720.200000,9.560872
731720.530000,9.491544
731720.860000,9.403242
731721.190000,9.360727
731721.520000,9.252013
731721.850000,9.165955
731722.180000,9.040321
731722.510000,8.995955
731722.840000,8.912612
731723.170000,8.832259
731723.500000,8.716719
731723.830000,8.661027
731724.160000,8.603627
731724.490000,8.514820
731724.820000,8.420282
731725.150000,8.343279
731725.480000,8.273165
731725.810000,8.165231
731726.140000,8.111897
731726.470000,8.032856
731726.800000,7.963484
731727.130000,7.901170
731727.460000,7.826274
731727.790000,7.747150
731728.120000,7.660341
731728.450000,7.580353
731728.780000,7.498112
731729.110000,7.390001
731729.440000,7.328140
731729.770000,7.257982
731730.100000,7.150813
731730.430000,7.085400
731730.760000,7.014146
731731.090000,6.925955
731731.420000,6.868356
731731.750000,6.802078
731732.080000,6.715879
731732.410000,6.643983
731732.740000,6.550452
731733.070000,6.452090
731733.400000,6.381521
731733.730000,6.297217
731734.060000,6.199954
731734.390000,6.116551
731734.720000,6.053050
731735.050000,5.996286
731735.380000,5.901524
731735.710000,5.813192
731736.040000,5.737529
731736.370000,5.694016
731736.700000,5.594150
731737.030000,5.515927
731737.360000,5.446209
731737.690000,5.353876
731738.020000,5.283686
731738.350000,5.199125
731738.680000,5.133073
731739.010000,5.089907
731739.340000,4.978704
731739.670000,4.911459
731740.000000,4.849703
731740.330000,4.786700
731740.660000,4.738920
731740.990000,4.633286
731741.320000,4.563328
731741.650000,4.485418
731741.980000,4.427343
731742.310000,4.357228
731742.640000,4.276079
731742.970000,4.197528
731743.300000,4.132387
731743.630000,4.044393
731743.960000,3.996514
731744.290000,3.891025
731744.620000,3.814566
731744.950000,3.757621
731745.280000,3.728077
731745.610000,3.645243
731745.940000,3.579611
731746.270000,3.502194
731746.600000,3.411996
731746.930000,3.336721
731747.260000,3.261751
731747.590000,3.171539
731747.920000,3.100192
731748.250000,3.014276
731748.580000,2.952130
731748.910000,2.912957
731749.240000,2.837817
731749.570000,2.755200
731749.900000,2.706168
731750.230000,2.640877
731750.560000,2.578323
731750.890000,2.491353
731751.220000,2.421390
731751.550000,2.362515
731751.880000,2.298171
731752.210000,2.235241
731752.540000,2.200289
731752.870000,2.101121
731753.200000,2.022327
731753.530000,1.980912
731753.860000,1.902301
731754.190000,1.818503
731754.520000,1.762949
731754.850000,1.678003
731755.180000,1.620892
731755.510000,1.552004
731755.840000,1.491430
731756.170000,1.446813
731756.500000,1.375828
731756.830000,1.302172
731757.160000,1.243693
731757.490000,1.167061
731757.820000,1.114395
731758.150000,1.051125
731758.480000,0.979642
731758.810000,0.921621
731759.140000,0.881937
731759.470000,0.813943
731759.800000,0.732609
731760.130000,0.680727
731760.460000,0.599158
731760.790000,0.572321
731761.120000,0.515831
731761.450000,0.464447
731761.780000,0.382023
731762.110000,0.316016
731762.440000,0.254494
731762.770000,0.196296
731763.100000,0.151524
731763.430000,0.107065
731763.760000,0.039943
731764.090000,0.005846
731764.420000,-0.067971
731764.750000,-0.132437
731765.080000,-0.195420
731765.410000,-0.240751
731765.740000,-0.302176
731766.070000,-0.360973
731766.400000,-0.426807
731766.730000,-0.458813
731767.060000,-0.515993
731767.390000,-0.582240
731767.720000,-0.637353
731768.050000,-0.680750
731768.380000,-0.723949
731768.710000,-0.755905
731769.040000,-0.839710
731769.370000,-0.890373
731769.700000,-0.927583
731770.030000,-0.985093
731770.360000,-1.067585
731770.690000,-1.090436
731771.020000,-1.140286
731771.350000,-1.191263
731771.680000,-1.277498
731772.010000,-1.298515
731772.340000,-1.363537
731772.670000,-1.382876
731773.000000,-1.392791
731773.330000,-1.437833
731773.660000,-1.479621
731773.990000,-1.521491
731774.320000,-1.602240
731774.650000,-1.628870
731774.980000,-1.668371
731775.310000,-1.730364
731775.640000,-1.788956
731775.970000,-1.850590
731776.300000,-1.884148
731776.630000,-1.917532
731776.960000,-1.973794
731777.290000,-1.998542
731777.620000,-2.053763
731777.950000,-2.066748
731778.280000,-2.113452
731778.610000,-2.159451
731778.940000,-2.237628
731779.270000,-2.272192
731779.600000,-2.305021
731779.930000,-2.338841
731780.260000,-2.372997
731780.590000,-2.416990
731780.920000,-2.449915
731781.250000,-2.479913
731781.580000,-2.507962
731781.910000,-2.591108
731782.240000,-2.625356
731782.570000,-2.664126
731782.900000,-2.705399
731783.230000,-2.749494
731783.560000,-2.749901
731783.890000,-2.766397
731784.220000,-2.812576
731784.550000,-2.856517
731784.880000,-2.915954
731785.210000,-2.914784
731785.540000,-2.940200
731785.870000,-2.971233
731786.200000,-3.014503
731786.530000,-3.034721
731786.860000,-3.086930
731787.190000,-3.101766
731787.520000,-3.136183
731787.850000,-3.150930
731788.180000,-3.189871
731788.510000,-3.201941
731788.840000,-3.269941
731789.170000,-3.256070
731789.500000,-3.284908
731789.830000,-3.322637
731790.160000,-3.324990
731790.490000,-3.355228
731790.820000,-3.373146
731791.150000,-3.410986
731791.480000,-3.422427
731791.810000,-3.489676
731792.140000,-3.507456
731792.470000,-3.536050
731792.800000,-3.531475
731793.130000,-3.564309
731793.460000,-3.584707
731793.790000,-3.591773
731794.120000,-3.619631
731794.450000,-3.658997
731794.780000,-3.689033
731795.110000,-3.680164
731795.440000,-3.710931
731795.770000,-3.699274
731796.100000,-3.759456
731796.430000,-3.780863
731796.760000,-3.774234
731797.090000,-3.808701
731797.420000,-3.830616
731797.750000,-3.844306
731798.080000,-3.888101
731798.410000,-3.890849
731798.740000,-3.865871
731799.070000,-3.906719
731799.400000,-3.911918
731799.730000,-3.916429
731800.060000,-3.918851
731800.390000,-3.962064
731800.720000,-3.994465
731801.050000,-3.981339
731801.380000,-3.987433
731801.710000,-4.031498
731802.040000,-4.002447
731802.370000,-4.026775
731802.700000,-4.034976
731803.030000,-4.069937
731803.360000,-4.080508
731803.690000,-4.097752
731804.020000,-4.094504
731804.350000,-4.104976
731804.680000,-4.095187
731805.010000,-4.076769
731805.340000,-4.102520
731805.670000,-4.089004
731806.000000,-4.095942
731806.330000,-4.120874
731806.660000,-4.109773
731806.990000,-4.132238
731807.320000,-4.138862
731807.650000,-4.147391
731807.980000,-4.154054
731808.310000,-4.143342
731808.640000,-4.149430
731808.970000,-4.125603
731809.300000,-4.113818
731809.630000,-4.168481
731809.960000,-4.175682
731810.290000,-4.172270
731810.620000,-4.166092
731810.950000,-4.137217
731811.280000,-4.155737
731811.610000,-4.173515
731811.940000,-4.155713
731812.270000,-4.139963
731812.600000,-4.121027
731812.930000,-4.111089
731813.260000,-4.095358
731813.590000,-4.102598
731813.920000,-4.066934
731814.250000,-4.093300
731814.580000,-4.097780
731814.910000,-4.090089
731815.240000,-4.067511
731815.570000,-4.076904
731815.900000,-4.050942
731816.230000,-4.035905
731816.560000,-4.025839
731816.890000,-4.019145
731817.220000,-3.978746
731817.550000,-4.004619
731817.880000,-3.990701
731818.210000,-3.968507
731818.540000,-3.939503
731818.870000,-3.920831
731819.200000,-3.926142
731819.530000,-3.901701
731819.860000,-3.889673
731820.190000,-3.893250
731820.520000,-3.889569
731820.850000,-3.866784
731821.180000,-3.850031
731821.510000,-3.847698
731821.840000,-3.822862
731822.170000,-3.788151
731822.500000,-3.799482
731822.830000,-3.780870
731823.160000,-3.724398
731823.490000,-3.709511
731823.820000,-3.695040
731824.150000,-3.691474
731824.480000,-3.662482
731824.810000,-3.649573
731825.140000,-3.622390
731825.470000,-3.594317
731825.800000,-3.589316
731826.130000,-3.571148
731826.460000,-3.528586
731826.790000,-3.536248
731827.120000,-3.505058
731827.450000,-3.495245
731827.780000,-3.461246
731828.110000,-3.457981
731828.440000,-3.461745
731828.770000,-3.408680
731829.100000,-3.404719
731829.430000,-3.368672
731829.760000,-3.341994
731830.090000,-3.298836
731830.420000,-3.241206
731830.750000,-3.234736
731831.080000,-3.205850
731831.410000,-3.167880
731831.740000,-3.118338
731832.070000,-3.141556
731832.400000,-3.121929
731832.730000,-3.071848
731833.060000,-3.027302
731833.390000,-2.990631
731833.720000,-2.959573
731834.050000,-2.956827
731834.380000,-2.899506
731834.710000,-2.866878
731835.040000,-2.835309
731835.370000,-2.807575
731835.700000,-2.802900
731836.030000,-2.781471
731836.360000,-2.703310
731836.690000,-2.657854
731837.020000,-2.627874
731837.350000,-2.609901
731837.680000,-2.564139
731838.010000,-2.538052
731838.340000,-2.473370
731838.670000,-2.438570
731839.000000,-2.399771
731839.330000,-2.344774
731839.660000,-2.281635
731839.990000,-2.240947
731840.320000,-2.205082
731840.650000,-2.162646
731840.980000,-2.126914
731841.310000,-2.103231
731841.640000,-2.047588
731841.970000,-1.993006
731842.300000,-1.966078
731842.630000,-1.927887
731842.960000,-1.906921
731843.290000,-1.835277
731843.620000,-1.769727
731843.950000,-1.765476
731844.280000,-1.716590
731844.610000,-1.686565
731844.940000,-1.650684
731845.270000,-1.584420
731845.600000,-1.524211
731845.930000,-1.494810
731846.260000,-1.442408
731846.590000,-1.390595
731846.920000,-1.356207
731847.250000,-1.277394
731847.580000,-1.239692
731847.910000,-1.180697
731848.240000,-1.144936
731848.570000,-1.082755
731848.900000,-1.035318
731849.230000,-1.002033
731849.560000,-0.940353
731849.890000,-0.871033
731850.220000,-0.836996
731850.550000,-0.792911
731850.880000,-0.751475
731851.210000,-0.688970
731851.540000,-0.659022
731851.870000,-0.603142
731852.200000,-0.530623
731852.530000,-0.461989
731852.860000,-0.408462
731853.190000,-0.338626
731853.520000,-0.261594
731853.850000,-0.239364
731854.180000,-0.198356
731854.510000,-0.135838
731854.840000,-0.064186
731855.170000,0.003470
731855.500000,0.066356
731855.830000,0.105718
731856.160000,0.163513
731856.490000,0.214968
731856.820000,0.257145
731857.150000,0.308391
731857.480000,0.371346
731857.810000,0.432107
731858.140000,0.511300
731858.470000,0.535805
731858.800000,0.590004
731859.130000,0.660130
731859.460000,0.720957
731859.790000,0.780657
731860.120000,0.832226
731860.450000,0.908355
731860.780000,0.974017
731861.110000,1.056347
731861.440000,1.106707
731861.770000,1.179132
731862.100000,1.259218
731862.430000,1.300611
731862.760000,1.346725
731863.090000,1.413193
731863.420000,1.471186
731863.750000,1.536421
731864.080000,1.620203
731864.410000,1.656271
731864.740000,1.711680
731865.070000,1.814246
731865.400000,1.869341
731865.730000,1.924075
731866.060000,2.000813
731866.390000,2.073336
731866.720000,2.134897
731867.050000,2.167307
731867.380000,2.217378
731867.710000,2.306005
731868.040000,2.418250
731868.370000,2.482828
731868.700000,2.562882
731869.030000,2.621839
731869.360000,2.664566
731869.690000,2.722757
731870.020000,2.805392
731870.350000,2.881068
731870.680000,2.920270
731871.010000,3.035660
731871.340000,3.079064
731871.670000,3.136503
731872.000000,3.228270
731872.330000,3.294382
731872.660000,3.382141
731872.990000,3.477128
731873.320000,3.527865
731873.650000,3.593835
731873.980000,3.652240
731874.310000,3.746497
731874.640000,3.794771
731874.970000,3.870483
731875.300000,3.940028
731875.630000,4.012100
731875.960000,4.083741
731876.290000,4.160208
731876.620000,4.225163
731876.950000,4.292567
731877.280000,4.382106
731877.610000,4.459078
731877.940000,4.567726
731878.270000,4.635567
731878.600000,4.702124
731878.930000,4.790095
731879.260000,4.859891
731879.590000,4.922949
731879.920000,5.048305
731880.250000,5.062380
731880.580000,5.123571
731880.910000,5.209751
731881.240000,5.270074
731881.570000,5.360976
731881.900000,5.421841
731882.230000,5.497992
731882.560000,5.571124
731882.890000,5.661321
731883.220000,5.734014
731883.550000,5.838338
731883.880000,5.902261
731884.210000,6.006922
731884.540000,6.092206
731884.870000,6.163733
731885.200000,6.234668
731885.530000,6.306671
731885.860000,6.374047
731886.190000,6.446223
731886.520000,6.515976
731886.850000,6.579598
731887.180000,6.655029
731887.510000,6.714655
731887.840000,6.789708
731888.170000,6.877205
731888.500000,6.944714
731888.830000,7.030641
731889.160000,7.133949
731889.490000,7.207514
731889.820000,7.309426
731890.150000,7.400556
731890.480000,7.478710
731890.810000,7.541472
731891.140000,7.634385
731891.470000,7.682811
731891.800000,7.762114
731892.130000,7.835917
731892.460000,7.948481
731892.790000,8.029019
731893.120000,8.108257
731893.450000,8.205853
731893.780000,8.276532
731894.110000,8.369087
731894.440000,8.438729
731894.770000,8.488209
731895.100000,8.598058
731895.430000,8.651888
731895.760000,8.745669
731896.090000,8.831548
731896.420000,8.879208
731896.750000,8.950138
731897.080000,9.056586
731897.410000,9.136731
731897.740000,9.227937
731898.070000,9.309762
731898.400000,9.346301
731898.730000,9.456048
731899.060000,9.542105
731899.390000,9.630001
731899.720000,9.716975
731900.050000,9.771031
731900.380000,9.858385
731900.710000,9.951087
731901.040000,10.034156
731901.370000,10.109275
731901.700000,10.168313
731902.030000,10.275585
731902.360000,10.335316
731902.690000,10.390824
731903.020000,10.483242
731903.350000,10.573440
731903.680000,10.640832
731904.010000,10.706756
731904.340000,10.786501
731904.670000,10.902890
731905.000000,10.948884
731905.330000,11.033921
731905.660000,11.086989
731905.990000,11.159003
731906.320000,11.304559
731906.650000,11.353669
731906.980000,11.432232
731907.310000,11.511472
731907.640000,11.617329
731907.970000,11.694521
731908.300000,11.769590
731908.630000,11.840961
731908.960000,11.951312
731909.290000,12.001864
731909.620000,12.094028
731909.950000,12.168288
731910.280000,12.253852
731910.610000,12.319225
731910.940000,12.427863
731911.270000,12.487944
731911.600000,12.563554
731911.930000,12.641185
731912.260000,12.721311
731912.590000,12.802884
731912.920000,12.905277
731913.250000,12.966421
731913.580000,13.037893
731913.910000,13.137416
731914.240000,13.188153
731914.570000,13.263502
731914.900000,13.349207
731915.230000,13.413543
731915.560000,13.546976
731915.890000,13.612246
731916.220000,13.665979
731916.550000,13.727883
731916.880000,13.832159
731917.210000,13.891917
731917.540000,13.954178
731917.870000,14.033413
731918.200000,14.121407
731918.530000,14.192773
731918.860000,14.266345
731919.190000,14.360880
731919.520000,14.444507
731919.850000,14.495971
731920.180000,14.572473
731920.510000,14.652493
731920.840000,14.724895
731921.170000,14.810698
731921.500000,14.872620
731921.830000,14.947370
731922.160000,15.045596
731922.490000,15.111004
731922.820000,15.202634
731923.150000,15.291937
731923.480000,15.351794
731923.810000,15.430015
731924.140000,15.488436
731924.470000,15.556891
731924.800000,15.644574
731925.130000,15.709441
731925.460000,15.767975
731925.790000,15.833351
731926.120000,15.907317
731926.450000,15.984373
731926.780000,16.081945
731927.110000,16.161462
731927.440000,16.234016
731927.770000,16.307612
731928.100000,16.400207
731928.430000,16.448816
731928.760000,16.520160
731929.090000,16.591599
731929.420000,16.665055
731929.750000,16.729297
731930.080000,16.764607
731930.410000,16.875814
731930.740000,16.918497
731931.070000,16.985236
731931.400000,17.053355
731931.730000,17.126401
731932.060000,17.204144
731932.390000,17.272932
731932.720000,17.367727
731933.050000,17.396510
731933.380000,17.460261
731933.710000,17.536873
731934.040000,17.631771
731934.370000,17.684570
731934.700000,17.742954
731935.030000,17.802036
731935.360000,17.868137
731935.690000,17.986177
731936.020000,18.041132
731936.350000,18.103674
731936.680000,18.189155
731937.010000,18.224796
731937.340000,18.269166
731937.670000,18.347979
731938.000000,18.391934
731938.330000,18.447129
731938.660000,18.529381
731938.990000,18.599228
731939.320000,18.686229
731939.650000,18.718261
731939.980000,18.819153
731940.310000,18.854218
731940.640000,18.905088
731940.970000,18.972098
731941.300000,19.068782
731941.630000,19.105999
731941.960000,19.143888
731942.290000,19.203918
731942.620000,19.262281
731942.950000,19.325520
731943.280000,19.398026
731943.610000,19.447633
731943.940000,19.519457
731944.270000,19.571122
731944.600000,19.640720
731944.930000,19.662531
731945.260000,19.737955
731945.590000,19.834954
731945.920000,19.881123
731946.250000,19.960477
731946.580000,20.009209
731946.910000,20.046265
