'LTU036THAPRG900',2010-07-15-23:00:00'
735750.0417,NaN
735750.0833,NaN
735750.125,NaN
735750.1667,NaN
735750.2083,NaN
735750.25,NaN
735750.2917,NaN
735750.3333,NaN
735750.375,NaN
735750.4167,NaN
735750.4583,NaN
735750.5,13.73
735750.5417,NaN
735750.5833,NaN
735750.625,NaN
735750.6667,NaN
735750.7083,NaN
735750.75,NaN
735750.7917,NaN
735750.8333,NaN
735750.875,NaN
735750.9167,NaN
735750.9583,NaN
735751,14.23
735751.0417,NaN
735751.0833,NaN
735751.125,NaN
735751.1667,NaN
735751.2083,NaN
735751.25,NaN
735751.2917,NaN
735751.3333,NaN
735751.375,NaN
735751.4167,NaN
735751.4583,NaN
735751.5,14.17
735751.5417,NaN
735751.5833,NaN
735751.625,NaN
735751.6667,NaN
735751.7083,NaN
735751.75,NaN
735751.7917,NaN
735751.8333,NaN
735751.875,NaN
735751.9167,NaN
735751.9583,NaN
735752,14.51
735752.0417,NaN
735752.0833,NaN
735752.125,NaN
735752.1667,NaN
735752.2083,NaN
735752.25,NaN
735752.2917,NaN
735752.3333,NaN
735752.375,NaN
735752.4167,NaN
735752.4583,NaN
735752.5,NaN
735752.5417,NaN
735752.5833,NaN
735752.625,NaN
735752.6667,NaN
735752.7083,NaN
735752.75,NaN
735752.7917,NaN
735752.8333,NaN
735752.875,NaN
735752.9167,NaN
735752.9583,NaN
735753,NaN
735753.0417,NaN
735753.0833,NaN
735753.125,NaN
735753.1667,NaN
735753.2083,NaN
735753.25,NaN
735753.2917,NaN
735753.3333,NaN
735753.375,NaN
735753.4167,NaN
735753.4583,NaN
735753.5,NaN
735753.5417,NaN
735753.5833,NaN
735753.625,NaN
735753.6667,NaN
735753.7083,NaN
735753.75,NaN
735753.7917,NaN
735753.8333,NaN
735753.875,NaN
735753.9167,NaN
735753.9583,NaN
735754,NaN
735754.0417,NaN
735754.0833,NaN
735754.125,NaN
735754.1667,NaN
735754.2083,NaN
735754.25,NaN
735754.2917,NaN
735754.3333,NaN
735754.375,NaN
735754.4167,NaN
735754.4583,NaN
735754.5,14.73
735754.5417,NaN
735754.5833,NaN
735754.625,NaN
735754.6667,NaN
735754.7083,NaN
735754.75,NaN
735754.7917,NaN
735754.8333,NaN
735754.875,NaN
735754.9167,NaN
735754.9583,NaN
735755,14.87
735755.0417,NaN
735755.0833,NaN
735755.125,NaN
735755.1667,NaN
735755.2083,NaN
735755.25,NaN
735755.2917,NaN
735755.3333,NaN
735755.375,NaN
735755.4167,NaN
735755.4583,NaN
735755.5,14.67
735755.5417,NaN
735755.5833,NaN
735755.625,NaN
735755.6667,NaN
735755.7083,NaN
735755.75,NaN
735755.7917,NaN
735755.8333,NaN
735755.875,NaN
735755.9167,NaN
735755.9583,NaN
735756,15.19
735756.0417,NaN
735756.0833,NaN
735756.125,NaN
735756.1667,NaN
735756.2083,NaN
735756.25,NaN
735756.2917,NaN
735756.3333,NaN
735756.375,NaN
735756.4167,NaN
735756.4583,NaN
735756.5,14.9
735756.5417,NaN
735756.5833,NaN
735756.625,NaN
735756.6667,NaN
735756.7083,NaN
735756.75,NaN
735756.7917,NaN
735756.8333,NaN
735756.875,NaN
735756.9167,NaN
735756.9583,NaN
735757,15.6
735757.0417,NaN
735757.0833,NaN
735757.125,NaN
735757.1667,NaN
735757.2083,NaN
735757.25,NaN
735757.2917,NaN
735757.3333,NaN
735757.375,NaN
735757.4167,NaN
735757.4583,NaN
735757.5,15.79
735757.5417,NaN
735757.5833,NaN
735757.625,NaN
735757.6667,NaN
735757.7083,NaN
735757.75,NaN
735757.7917,NaN
735757.8333,NaN
735757.875,NaN
735757.9167,NaN
735757.9583,NaN
735758,16.35
735758.0417,NaN
735758.0833,NaN
735758.125,NaN
735758.1667,NaN
735758.2083,NaN
735758.25,NaN
735758.2917,NaN
735758.3333,NaN
735758.375,NaN
735758.4167,NaN
735758.4583,NaN
735758.5,16.11
735758.5417,NaN
735758.5833,NaN
735758.625,NaN
735758.6667,NaN
735758.7083,NaN
735758.75,NaN
735758.7917,NaN
735758.8333,NaN
735758.875,NaN
735758.9167,NaN
735758.9583,NaN
735759,16.83
735759.0417,NaN
735759.0833,NaN
735759.125,NaN
735759.1667,NaN
735759.2083,NaN
735759.25,NaN
735759.2917,NaN
735759.3333,NaN
735759.375,NaN
735759.4167,NaN
735759.4583,NaN
735759.5,16.59
735759.5417,NaN
735759.5833,NaN
735759.625,NaN
735759.6667,NaN
735759.7083,NaN
735759.75,NaN
735759.7917,NaN
735759.8333,NaN
735759.875,NaN
735759.9167,NaN
735759.9583,NaN
735760,17.26
735760.0417,NaN
735760.0833,NaN
735760.125,NaN
735760.1667,NaN
735760.2083,NaN
735760.25,NaN
735760.2917,NaN
735760.3333,NaN
735760.375,NaN
735760.4167,NaN
735760.4583,NaN
735760.5,16.98
735760.5417,NaN
735760.5833,NaN
735760.625,NaN
735760.6667,NaN
735760.7083,NaN
735760.75,NaN
735760.7917,NaN
735760.8333,NaN
735760.875,NaN
735760.9167,NaN
735760.9583,NaN
735761,17.72
735761.0417,NaN
735761.0833,NaN
735761.125,NaN
735761.1667,NaN
735761.2083,NaN
735761.25,NaN
735761.2917,NaN
735761.3333,NaN
735761.375,NaN
735761.4167,NaN
735761.4583,NaN
735761.5,17.29
735761.5417,NaN
735761.5833,NaN
735761.625,NaN
735761.6667,NaN
735761.7083,NaN
735761.75,NaN
735761.7917,NaN
735761.8333,NaN
735761.875,NaN
735761.9167,NaN
735761.9583,NaN
735762,17.81
735762.0417,NaN
735762.0833,NaN
735762.125,NaN
735762.1667,NaN
735762.2083,NaN
735762.25,NaN
735762.2917,NaN
735762.3333,NaN
735762.375,NaN
735762.4167,NaN
735762.4583,NaN
735762.5,17.07
735762.5417,NaN
735762.5833,NaN
735762.625,NaN
735762.6667,NaN
735762.7083,NaN
735762.75,NaN
735762.7917,NaN
735762.8333,NaN
735762.875,NaN
735762.9167,NaN
735762.9583,NaN
735763,17.09
735763.0417,NaN
735763.0833,NaN
735763.125,NaN
735763.1667,NaN
735763.2083,NaN
735763.25,NaN
735763.2917,NaN
735763.3333,NaN
735763.375,NaN
735763.4167,NaN
735763.4583,NaN
735763.5,16.76
735763.5417,NaN
735763.5833,NaN
735763.625,NaN
735763.6667,NaN
735763.7083,NaN
735763.75,NaN
735763.7917,NaN
735763.8333,NaN
735763.875,NaN
735763.9167,NaN
735763.9583,NaN
735764,16.54
735764.0417,NaN
735764.0833,NaN
735764.125,NaN
735764.1667,NaN
735764.2083,NaN
735764.25,NaN
735764.2917,NaN
735764.3333,NaN
735764.375,NaN
735764.4167,NaN
735764.4583,NaN
735764.5,16.37
735764.5417,NaN
735764.5833,NaN
735764.625,NaN
735764.6667,NaN
735764.7083,NaN
735764.75,NaN
735764.7917,NaN
735764.8333,NaN
735764.875,NaN
735764.9167,NaN
735764.9583,NaN
735765,16.46
735765.0417,NaN
735765.0833,NaN
735765.125,NaN
735765.1667,NaN
735765.2083,NaN
735765.25,NaN
735765.2917,NaN
735765.3333,NaN
735765.375,NaN
735765.4167,NaN
735765.4583,NaN
735765.5,16.46
735765.5417,NaN
735765.5833,NaN
735765.625,NaN
735765.6667,NaN
735765.7083,NaN
735765.75,NaN
735765.7917,NaN
735765.8333,NaN
735765.875,NaN
735765.9167,NaN
735765.9583,NaN
735766,16.99
735766.0417,NaN
735766.0833,NaN
735766.125,NaN
735766.1667,NaN
735766.2083,NaN
735766.25,NaN
735766.2917,16.8
735766.3333,16.8
735766.375,16.77
735766.4167,16.79
735766.4583,16.87
735766.5,16.89
735766.5417,16.96
735766.5833,16.98
735766.625,17.02
735766.6667,17.09
735766.7083,17.12
735766.75,17.12
735766.7917,17.17
735766.8333,17.25
735766.875,17.31
735766.9167,17.34
735766.9583,17.4
735767,17.39
735767.0417,17.37
735767.0833,17.36
735767.125,17.33
735767.1667,17.31
735767.2083,17.27
735767.25,17.21
735767.2917,17.14
735767.3333,17.1
735767.375,17.1
735767.4167,17.09
735767.4583,17.1
735767.5,17.18
735767.5417,17.2
735767.5833,17.21
735767.625,17.28
735767.6667,17.3
735767.7083,17.31
735767.75,17.38
735767.7917,17.45
735767.8333,17.5
735767.875,17.51
735767.9167,17.5
735767.9583,17.49
735768,17.44
735768.0417,17.42
735768.0833,17.38
735768.125,17.32
735768.1667,17.28
735768.2083,17.23
735768.25,17.21
735768.2917,17.17
735768.3333,17.13
735768.375,17.11
735768.4167,17.16
735768.4583,17.19
735768.5,17.2
735768.5417,17.21
735768.5833,17.26
735768.625,17.36
735768.6667,17.42
735768.7083,17.48
735768.75,17.53
735768.7917,17.56
735768.8333,17.6
735768.875,17.62
735768.9167,17.6
735768.9583,17.56
735769,17.54
735769.0417,17.57
735769.0833,17.55
735769.125,17.55
735769.1667,17.53
735769.2083,17.45
735769.25,17.39
735769.2917,17.33
735769.3333,17.28
735769.375,17.23
735769.4167,17.21
735769.4583,17.23
735769.5,17.22
735769.5417,17.25
735769.5833,17.27
735769.625,17.32
735769.6667,17.34
735769.7083,17.41
735769.75,17.45
735769.7917,17.46
735769.8333,17.49
735769.875,17.5
735769.9167,17.52
735769.9583,17.54
735770,17.56
735770.0417,17.52
735770.0833,17.52
735770.125,17.47
735770.1667,17.44
735770.2083,17.39
735770.25,17.35
735770.2917,17.33
735770.3333,17.31
735770.375,17.3
735770.4167,17.29
735770.4583,17.31
735770.5,17.35
735770.5417,17.33
735770.5833,17.34
735770.625,17.36
735770.6667,17.42
735770.7083,17.42
735770.75,17.39
735770.7917,17.43
735770.8333,17.43
735770.875,17.41
735770.9167,17.43
735770.9583,17.44
735771,17.47
735771.0417,17.44
735771.0833,17.4
735771.125,17.38
735771.1667,17.39
735771.2083,17.35
735771.25,17.29
735771.2917,17.25
735771.3333,17.25
735771.375,17.23
735771.4167,17.21
735771.4583,17.22
735771.5,17.23
735771.5417,17.25
735771.5833,17.23
735771.625,17.25
735771.6667,17.3
735771.7083,17.31
735771.75,17.34
735771.7917,17.32
735771.8333,17.34
735771.875,17.32
735771.9167,17.32
735771.9583,17.3
735772,17.3
735772.0417,17.31
735772.0833,17.35
735772.125,17.34
735772.1667,17.29
735772.2083,17.3
735772.25,17.29
735772.2917,17.25
735772.3333,17.21
735772.375,17.15
735772.4167,17.15
735772.4583,17.19
735772.5,17.29
735772.5417,17.34
735772.5833,17.44
735772.625,17.48
735772.6667,17.56
735772.7083,17.72
735772.75,17.88
735772.7917,17.86
735772.8333,17.86
735772.875,17.78
735772.9167,17.72
735772.9583,17.68
735773,17.74
735773.0417,17.75
735773.0833,17.79
735773.125,17.81
735773.1667,17.8
735773.2083,17.81
735773.25,17.77
735773.2917,17.71
735773.3333,17.67
735773.375,17.65
735773.4167,17.69
735773.4583,17.73
735773.5,17.82
735773.5417,17.8
735773.5833,17.78
735773.625,17.78
735773.6667,17.76
735773.7083,17.76
735773.75,17.75
735773.7917,17.72
735773.8333,17.72
735773.875,17.73
735773.9167,17.79
735773.9583,17.88
735774,17.93
735774.0417,17.97
735774.0833,18.01
735774.125,18.02
735774.1667,18.01
735774.2083,18.01
735774.25,17.96
735774.2917,17.96
735774.3333,17.93
735774.375,17.96
735774.4167,17.98
735774.4583,18.01
735774.5,17.98
735774.5417,17.95
735774.5833,17.92
735774.625,17.88
735774.6667,17.86
735774.7083,17.84
735774.75,17.82
735774.7917,17.84
735774.8333,17.85
735774.875,17.85
735774.9167,17.88
735774.9583,17.89
735775,17.93
735775.0417,17.93
735775.0833,17.93
735775.125,17.93
735775.1667,17.92
735775.2083,17.87
735775.25,17.84
735775.2917,17.83
735775.3333,17.8
735775.375,17.76
735775.4167,17.73
735775.4583,17.82
735775.5,17.92
735775.5417,17.97
735775.5833,18.01
735775.625,18.04
735775.6667,18.27
735775.7083,18.31
735775.75,18.37
735775.7917,18.37
735775.8333,18.44
735775.875,18.41
735775.9167,18.41
735775.9583,18.35
735776,18.3
735776.0417,18.24
735776.0833,18.18
735776.125,18.16
735776.1667,18.16
735776.2083,18.18
735776.25,18.19
735776.2917,18.2
735776.3333,18.16
735776.375,18.18
735776.4167,18.26
735776.4583,18.24
735776.5,18.31
735776.5417,18.53
735776.5833,18.88
735776.625,19.13
735776.6667,19.43
735776.7083,19.4
735776.75,19.7
735776.7917,19.49
735776.8333,19.94
735776.875,18.47
735776.9167,18.8
735776.9583,18.98
735777,18.87
735777.0417,18.64
735777.0833,18.56
735777.125,18.5
735777.1667,18.41
735777.2083,18.32
735777.25,18.26
735777.2917,18.23
735777.3333,18.19
735777.375,18.18
735777.4167,18.34
735777.4583,18.45
735777.5,18.56
735777.5417,18.62
735777.5833,18.66
735777.625,18.72
735777.6667,18.81
735777.7083,18.86
735777.75,18.96
735777.7917,19.07
735777.8333,19.08
735777.875,19.02
735777.9167,18.98
735777.9583,18.98
735778,18.99
735778.0417,19
735778.0833,19.04
735778.125,19.03
735778.1667,18.99
735778.2083,18.98
735778.25,18.96
735778.2917,18.95
735778.3333,18.92
735778.375,18.92
735778.4167,18.95
735778.4583,18.95
735778.5,19.05
735778.5417,18.92
735778.5833,19.1
735778.625,18.85
735778.6667,19.02
735778.7083,18.95
735778.75,19.1
735778.7917,18.98
735778.8333,19.04
735778.875,18.99
735778.9167,18.94
735778.9583,18.95
735779,18.91
735779.0417,18.96
735779.0833,19.03
735779.125,19.11
735779.1667,19.2
735779.2083,19.25
735779.25,19.31
735779.2917,19.36
735779.3333,19.48
735779.375,19.43
735779.4167,19.44
735779.4583,19.54
735779.5,19.56
735779.5417,19.56
735779.5833,19.5
735779.625,19.49
735779.6667,19.46
735779.7083,19.45
735779.75,19.41
735779.7917,19.31
735779.8333,19.27
735779.875,19.2
735779.9167,19.17
735779.9583,19.21
735780,19.31
735780.0417,19.4
735780.0833,19.45
735780.125,19.53
735780.1667,19.63
735780.2083,19.67
735780.25,19.78
735780.2917,NaN
735780.3333,NaN
735780.375,NaN
735780.4167,NaN
735780.4583,NaN
735780.5,19.7
735780.5417,NaN
735780.5833,NaN
735780.625,NaN
735780.6667,NaN
735780.7083,NaN
735780.75,NaN
735780.7917,NaN
735780.8333,NaN
735780.875,NaN
735780.9167,NaN
735780.9583,NaN
735781,20.05
735781.0417,NaN
735781.0833,NaN
735781.125,NaN
735781.1667,NaN
735781.2083,NaN
735781.25,NaN
735781.2917,NaN
735781.3333,NaN
735781.375,NaN
735781.4167,NaN
735781.4583,NaN
735781.5,19.8
735781.5417,NaN
735781.5833,NaN
735781.625,NaN
735781.6667,NaN
735781.7083,NaN
735781.75,NaN
735781.7917,NaN
735781.8333,NaN
735781.875,NaN
735781.9167,NaN
735781.9583,NaN
735782,20.23
735782.0417,NaN
735782.0833,NaN
735782.125,NaN
735782.1667,NaN
735782.2083,NaN
735782.25,NaN
735782.2917,NaN
735782.3333,NaN
735782.375,NaN
735782.4167,NaN
735782.4583,NaN
735782.5,20.65
735782.5417,NaN
735782.5833,NaN
735782.625,NaN
735782.6667,NaN
735782.7083,NaN
735782.75,NaN
735782.7917,NaN
735782.8333,NaN
735782.875,NaN
735782.9167,NaN
735782.9583,NaN
735783,20.41
735783.0417,NaN
735783.0833,NaN
735783.125,NaN
735783.1667,NaN
735783.2083,NaN
735783.25,NaN
735783.2917,NaN
735783.3333,NaN
735783.375,NaN
735783.4167,NaN
735783.4583,NaN
735783.5,20.83
735783.5417,NaN
735783.5833,NaN
735783.625,NaN
735783.6667,NaN
735783.7083,NaN
735783.75,NaN
735783.7917,NaN
735783.8333,NaN
735783.875,NaN
735783.9167,NaN
735783.9583,NaN
735784,20.69
735784.0417,NaN
735784.0833,NaN
735784.125,NaN
735784.1667,NaN
735784.2083,NaN
735784.25,NaN
735784.2917,NaN
735784.3333,NaN
735784.375,NaN
735784.4167,NaN
735784.4583,NaN
735784.5,20.32
735784.5417,NaN
735784.5833,NaN
735784.625,NaN
735784.6667,NaN
735784.7083,NaN
735784.75,NaN
735784.7917,NaN
735784.8333,NaN
735784.875,NaN
735784.9167,NaN
735784.9583,NaN
735785,20.11
735785.0417,NaN
735785.0833,NaN
735785.125,NaN
735785.1667,NaN
735785.2083,NaN
735785.25,NaN
735785.2917,NaN
735785.3333,NaN
735785.375,NaN
735785.4167,NaN
735785.4583,NaN
735785.5,19.75
735785.5417,NaN
735785.5833,NaN
735785.625,NaN
735785.6667,NaN
735785.7083,NaN
735785.75,NaN
735785.7917,NaN
735785.8333,NaN
735785.875,NaN
735785.9167,NaN
735785.9583,NaN
735786,20
735786.0417,NaN
735786.0833,NaN
735786.125,NaN
735786.1667,NaN
735786.2083,NaN
735786.25,NaN
735786.2917,NaN
735786.3333,NaN
735786.375,NaN
735786.4167,NaN
735786.4583,NaN
735786.5,19.92
735786.5417,NaN
735786.5833,NaN
735786.625,NaN
735786.6667,NaN
735786.7083,NaN
735786.75,NaN
735786.7917,NaN
735786.8333,NaN
735786.875,NaN
735786.9167,NaN
735786.9583,NaN
735787,19.78
735787.0417,NaN
735787.0833,NaN
735787.125,NaN
735787.1667,NaN
735787.2083,NaN
735787.25,NaN
735787.2917,NaN
735787.3333,NaN
735787.375,NaN
735787.4167,NaN
735787.4583,NaN
735787.5,19.8
735787.5417,NaN
735787.5833,NaN
735787.625,NaN
735787.6667,NaN
735787.7083,NaN
735787.75,NaN
735787.7917,NaN
735787.8333,NaN
735787.875,NaN
735787.9167,NaN
735787.9583,NaN
735788,19.89
735788.0417,NaN
735788.0833,NaN
735788.125,NaN
735788.1667,NaN
735788.2083,NaN
735788.25,NaN
735788.2917,NaN
735788.3333,NaN
735788.375,NaN
735788.4167,NaN
735788.4583,NaN
735788.5,20.05
735788.5417,NaN
735788.5833,NaN
735788.625,NaN
735788.6667,NaN
735788.7083,NaN
735788.75,NaN
735788.7917,NaN
735788.8333,NaN
735788.875,NaN
735788.9167,NaN
735788.9583,NaN
735789,20.37
735789.0417,NaN
735789.0833,NaN
735789.125,NaN
735789.1667,NaN
735789.2083,NaN
735789.25,NaN
735789.2917,NaN
735789.3333,NaN
735789.375,NaN
735789.4167,NaN
735789.4583,NaN
735789.5,20.54
735789.5417,NaN
735789.5833,NaN
735789.625,NaN
735789.6667,NaN
735789.7083,NaN
735789.75,NaN
735789.7917,NaN
735789.8333,NaN
735789.875,NaN
735789.9167,NaN
735789.9583,NaN
735790,20.13
735790.0417,NaN
735790.0833,NaN
735790.125,NaN
735790.1667,NaN
735790.2083,NaN
735790.25,NaN
735790.2917,NaN
735790.3333,NaN
735790.375,NaN
735790.4167,NaN
735790.4583,NaN
735790.5,20.08
735790.5417,NaN
735790.5833,NaN
735790.625,NaN
735790.6667,NaN
735790.7083,NaN
735790.75,NaN
735790.7917,NaN
735790.8333,NaN
735790.875,NaN
735790.9167,NaN
735790.9583,NaN
735791,20.23
735791.0417,NaN
735791.0833,NaN
735791.125,NaN
735791.1667,NaN
735791.2083,NaN
735791.25,NaN
735791.2917,NaN
735791.3333,NaN
735791.375,NaN
735791.4167,NaN
735791.4583,NaN
735791.5,20.29
735791.5417,NaN
735791.5833,NaN
735791.625,NaN
735791.6667,NaN
735791.7083,NaN
735791.75,NaN
735791.7917,NaN
735791.8333,NaN
735791.875,NaN
735791.9167,NaN
735791.9583,NaN
735792,20.28
735792.0417,NaN
735792.0833,NaN
735792.125,NaN
735792.1667,NaN
735792.2083,NaN
735792.25,NaN
735792.2917,NaN
735792.3333,NaN
735792.375,NaN
735792.4167,NaN
735792.4583,NaN
735792.5,20.35
735792.5417,NaN
735792.5833,NaN
735792.625,NaN
735792.6667,NaN
735792.7083,NaN
735792.75,NaN
735792.7917,NaN
735792.8333,NaN
735792.875,NaN
735792.9167,NaN
735792.9583,NaN
735793,20.49
735793.0417,NaN
735793.0833,NaN
735793.125,NaN
735793.1667,NaN
735793.2083,NaN
735793.25,NaN
735793.2917,NaN
735793.3333,NaN
735793.375,NaN
735793.4167,NaN
735793.4583,NaN
735793.5,20.45
735793.5417,NaN
735793.5833,NaN
735793.625,NaN
735793.6667,NaN
735793.7083,NaN
735793.75,NaN
735793.7917,NaN
735793.8333,NaN
735793.875,NaN
735793.9167,NaN
735793.9583,NaN
735794,20.32
735794.0417,NaN
735794.0833,NaN
735794.125,NaN
735794.1667,NaN
735794.2083,NaN
735794.25,NaN
735794.2917,NaN
735794.3333,NaN
735794.375,NaN
735794.4167,NaN
735794.4583,NaN
735794.5,20.32
735794.5417,NaN
735794.5833,NaN
735794.625,NaN
735794.6667,NaN
735794.7083,NaN
735794.75,NaN
735794.7917,NaN
735794.8333,NaN
735794.875,NaN
735794.9167,NaN
735794.9583,NaN
735795,20.54
735795.0417,NaN
735795.0833,NaN
735795.125,NaN
735795.1667,NaN
735795.2083,NaN
735795.25,NaN
735795.2917,NaN
735795.3333,NaN
735795.375,NaN
735795.4167,NaN
735795.4583,NaN
735795.5,20.5
735795.5417,NaN
735795.5833,NaN
735795.625,NaN
735795.6667,NaN
735795.7083,NaN
735795.75,NaN
735795.7917,NaN
735795.8333,NaN
735795.875,NaN
735795.9167,NaN
735795.9583,NaN
735796,20.35
735796.0417,NaN
735796.0833,NaN
735796.125,NaN
735796.1667,NaN
735796.2083,NaN
735796.25,NaN
735796.2917,NaN
735796.3333,NaN
735796.375,NaN
735796.4167,NaN
735796.4583,NaN
735796.5,20.48
735796.5417,NaN
735796.5833,NaN
735796.625,NaN
735796.6667,NaN
735796.7083,NaN
735796.75,NaN
735796.7917,NaN
735796.8333,NaN
735796.875,NaN
735796.9167,NaN
735796.9583,NaN
735797,20.5
735797.0417,NaN
735797.0833,NaN
735797.125,NaN
735797.1667,NaN
735797.2083,NaN
735797.25,NaN
735797.2917,NaN
735797.3333,NaN
735797.375,NaN
735797.4167,NaN
735797.4583,NaN
735797.5,20.61
735797.5417,NaN
735797.5833,NaN
735797.625,NaN
735797.6667,NaN
735797.7083,NaN
735797.75,NaN
735797.7917,NaN
735797.8333,NaN
735797.875,NaN
735797.9167,NaN
735797.9583,NaN
735798,20.46
735798.0417,NaN
735798.0833,NaN
735798.125,NaN
735798.1667,NaN
735798.2083,NaN
735798.25,NaN
735798.2917,NaN
735798.3333,NaN
735798.375,NaN
735798.4167,NaN
735798.4583,NaN
735798.5,20.65
735798.5417,NaN
735798.5833,NaN
735798.625,NaN
735798.6667,NaN
735798.7083,NaN
735798.75,NaN
735798.7917,NaN
735798.8333,NaN
735798.875,NaN
735798.9167,NaN
735798.9583,NaN
735799,20.77
735799.0417,NaN
735799.0833,NaN
735799.125,NaN
735799.1667,NaN
735799.2083,NaN
735799.25,NaN
735799.2917,NaN
735799.3333,NaN
735799.375,NaN
735799.4167,NaN
735799.4583,NaN
735799.5,20.96
735799.5417,NaN
735799.5833,NaN
735799.625,NaN
735799.6667,NaN
735799.7083,NaN
735799.75,NaN
735799.7917,NaN
735799.8333,NaN
735799.875,NaN
735799.9167,NaN
735799.9583,NaN
735800,20.94
735800.0417,NaN
735800.0833,NaN
735800.125,NaN
735800.1667,NaN
735800.2083,NaN
735800.25,NaN
735800.2917,NaN
735800.3333,NaN
735800.375,NaN
735800.4167,NaN
735800.4583,NaN
735800.5,20.94
735800.5417,NaN
735800.5833,NaN
735800.625,NaN
735800.6667,NaN
735800.7083,NaN
735800.75,NaN
735800.7917,NaN
735800.8333,NaN
735800.875,NaN
735800.9167,NaN
735800.9583,NaN
735801,20.94
735801.0417,NaN
735801.0833,NaN
735801.125,NaN
735801.1667,NaN
735801.2083,NaN
735801.25,NaN
735801.2917,NaN
735801.3333,NaN
735801.375,NaN
735801.4167,NaN
735801.4583,NaN
735801.5,21.09
735801.5417,NaN
735801.5833,NaN
735801.625,NaN
735801.6667,NaN
735801.7083,NaN
735801.75,NaN
735801.7917,NaN
735801.8333,NaN
735801.875,NaN
735801.9167,NaN
735801.9583,NaN
735802,21.12
735802.0417,NaN
735802.0833,NaN
735802.125,NaN
735802.1667,NaN
735802.2083,NaN
735802.25,NaN
735802.2917,NaN
735802.3333,NaN
735802.375,NaN
735802.4167,NaN
735802.4583,NaN
735802.5,21.24
735802.5417,NaN
735802.5833,NaN
735802.625,NaN
735802.6667,NaN
735802.7083,NaN
735802.75,NaN
735802.7917,NaN
735802.8333,NaN
735802.875,NaN
735802.9167,NaN
735802.9583,NaN
735803,21.39
735803.0417,NaN
735803.0833,NaN
735803.125,NaN
735803.1667,NaN
735803.2083,NaN
735803.25,NaN
735803.2917,NaN
735803.3333,NaN
735803.375,NaN
735803.4167,NaN
735803.4583,NaN
735803.5,21.33
735803.5417,NaN
735803.5833,NaN
735803.625,NaN
735803.6667,NaN
735803.7083,NaN
735803.75,NaN
735803.7917,NaN
735803.8333,NaN
735803.875,NaN
735803.9167,NaN
735803.9583,NaN
735804,21.23
735804.0417,NaN
735804.0833,NaN
735804.125,NaN
735804.1667,NaN
735804.2083,NaN
735804.25,NaN
735804.2917,NaN
735804.3333,NaN
735804.375,NaN
735804.4167,NaN
735804.4583,NaN
735804.5,21.19
735804.5417,NaN
735804.5833,NaN
735804.625,NaN
735804.6667,NaN
735804.7083,NaN
735804.75,NaN
735804.7917,NaN
735804.8333,NaN
735804.875,NaN
735804.9167,NaN
735804.9583,NaN
735805,21.09
735805.0417,NaN
735805.0833,NaN
735805.125,NaN
735805.1667,NaN
735805.2083,NaN
735805.25,NaN
735805.2917,NaN
735805.3333,NaN
735805.375,NaN
735805.4167,NaN
735805.4583,NaN
735805.5,21.08
735805.5417,NaN
735805.5833,NaN
735805.625,NaN
735805.6667,NaN
735805.7083,NaN
735805.75,NaN
735805.7917,NaN
735805.8333,NaN
735805.875,NaN
735805.9167,NaN
735805.9583,NaN
735806,21.13
735806.0417,NaN
735806.0833,NaN
735806.125,NaN
735806.1667,NaN
735806.2083,NaN
735806.25,NaN
735806.2917,NaN
735806.3333,NaN
735806.375,NaN
735806.4167,NaN
735806.4583,NaN
735806.5,21.14
735806.5417,NaN
735806.5833,NaN
735806.625,NaN
735806.6667,NaN
735806.7083,NaN
735806.75,NaN
735806.7917,NaN
735806.8333,NaN
735806.875,NaN
735806.9167,NaN
735806.9583,NaN
735807,21.15
735807.0417,NaN
735807.0833,NaN
735807.125,NaN
735807.1667,NaN
735807.2083,NaN
735807.25,NaN
735807.2917,NaN
735807.3333,NaN
735807.375,NaN
735807.4167,NaN
735807.4583,NaN
735807.5,20.98
735807.5417,NaN
735807.5833,NaN
735807.625,NaN
735807.6667,NaN
735807.7083,NaN
735807.75,NaN
735807.7917,NaN
735807.8333,NaN
735807.875,NaN
735807.9167,NaN
735807.9583,NaN
735808,20.76
735808.0417,NaN
735808.0833,NaN
735808.125,NaN
735808.1667,NaN
735808.2083,NaN
735808.25,NaN
735808.2917,NaN
735808.3333,NaN
735808.375,NaN
735808.4167,NaN
735808.4583,NaN
735808.5,20.69
735808.5417,NaN
735808.5833,NaN
735808.625,NaN
735808.6667,NaN
735808.7083,NaN
735808.75,NaN
735808.7917,NaN
735808.8333,NaN
735808.875,NaN
735808.9167,NaN
735808.9583,NaN
735809,20.5
735809.0417,NaN
735809.0833,NaN
735809.125,NaN
735809.1667,NaN
735809.2083,NaN
735809.25,NaN
735809.2917,NaN
735809.3333,NaN
735809.375,NaN
735809.4167,NaN
735809.4583,NaN
735809.5,20.44
735809.5417,NaN
735809.5833,NaN
735809.625,NaN
735809.6667,NaN
735809.7083,NaN
735809.75,NaN
735809.7917,NaN
735809.8333,NaN
735809.875,NaN
735809.9167,NaN
735809.9583,NaN
735810,20.41
735810.0417,NaN
735810.0833,NaN
735810.125,NaN
735810.1667,NaN
735810.2083,NaN
735810.25,NaN
735810.2917,NaN
735810.3333,NaN
735810.375,NaN
735810.4167,NaN
735810.4583,NaN
735810.5,20.46
735810.5417,NaN
735810.5833,NaN
735810.625,NaN
735810.6667,NaN
735810.7083,NaN
735810.75,NaN
